      time,           p [     12.8     0.225         0],           p [    14.08     0.225         0],           p [    15.64     0.225         0],           p [     17.2     0.225         0],           p [    18.76     0.225         0],           p [    20.32     0.225         0],           p [    21.88     0.225         0],           p [    23.44     0.225         0],           p [       25     0.225         0],           p [    26.56     0.225         0],           p [    28.12     0.225         0],           p [    29.68     0.225         0],           p [    31.24     0.225         0],           p [     32.8     0.225         0],           p [    34.36     0.225         0],           p [    35.92     0.225         0],           p [    37.48     0.225         0],           p [    39.04     0.225         0],           p [     40.6     0.225         0],           p [    42.16     0.225         0],           p [    43.72     0.225         0],           p [    45.28     0.225         0]
3.7563e-01,                    2.208739763510234297e+03,                    2.212432201986420296e+03,                    2.219227040874682189e+03,                    2.221386644210013401e+03,                    2.210044430919475417e+03,                    2.216434416802864689e+03,                    2.212944226627419539e+03,                    2.212370099844090419e+03,                    2.217557986399804122e+03,                    2.216072884195225470e+03,                    2.209265227532429435e+03,                    2.209336183408528086e+03,                    2.213969923756594653e+03,                    2.216247005528969112e+03,                    2.208549575165970055e+03,                    2.219425323747799666e+03,                    2.218962597122985244e+03,                    2.213185892802614489e+03,                    2.211591104435477519e+03,                    2.216044934262947663e+03,                    2.210251906771508402e+03,                    2.213826674104284848e+03
3.8831e-01,                    2.220248329395648398e+03,                    2.224847533976271734e+03,                    2.233779011619956691e+03,                    2.234096838469301474e+03,                    2.222314489232432607e+03,                    2.229643801829097356e+03,                    2.224264251446395974e+03,                    2.225691034342781222e+03,                    2.230719518791805967e+03,                    2.229037292317236279e+03,                    2.222981407779107030e+03,                    2.221200269776018104e+03,                    2.226598984173800091e+03,                    2.229166971908154665e+03,                    2.224967808110249280e+03,                    2.232923149993922834e+03,                    2.232474973432722436e+03,                    2.225460704182652989e+03,                    2.224349417429922141e+03,                    2.230449408859006780e+03,                    2.224353158603480551e+03,                    2.224619238426820630e+03
4.0099e-01,                    2.208497738444583774e+03,                    2.211893770511989715e+03,                    2.220851233188988772e+03,                    2.222475542609700824e+03,                    2.210404767011599688e+03,                    2.217253014227339008e+03,                    2.212851337783983581e+03,                    2.213264933210746221e+03,                    2.217866090696154970e+03,                    2.216776919354854726e+03,                    2.208608148976302800e+03,                    2.208911769671280126e+03,                    2.214360331178574597e+03,                    2.216709404400821313e+03,                    2.211646062990122118e+03,                    2.220366326613862384e+03,                    2.218947556885002996e+03,                    2.212633533026837540e+03,                    2.212435016196618108e+03,                    2.217749813151046055e+03,                    2.211661825984273946e+03,                    2.212914005374572753e+03
4.2551e-01,                    2.202259788885923172e+03,                    2.205274237668249498e+03,                    2.213853038999768614e+03,                    2.216778687282329884e+03,                    2.203210466355308654e+03,                    2.209919795367714869e+03,                    2.206462253526655331e+03,                    2.205616356875958900e+03,                    2.210347081246837206e+03,                    2.210687577027250882e+03,                    2.200991190508068485e+03,                    2.201779348401325478e+03,                    2.207396780296577163e+03,                    2.207782507126187738e+03,                    2.204058555915526995e+03,                    2.213866931872709301e+03,                    2.215122096682958727e+03,                    2.205561936747020809e+03,                    2.205651195864847978e+03,                    2.209211046002619696e+03,                    2.203846810592417114e+03,                    2.207070375101382979e+03
4.4881e-01,                    2.209769524758369244e+03,                    2.213666386102372599e+03,                    2.223358876527649045e+03,                    2.225724779318573837e+03,                    2.211010154268646147e+03,                    2.218302769682676626e+03,                    2.213725341050409043e+03,                    2.213634467123148625e+03,                    2.222002960836943203e+03,                    2.219277213028833557e+03,                    2.209399226925548646e+03,                    2.209318865710536102e+03,                    2.215321555045034984e+03,                    2.216395742137778598e+03,                    2.212831422047308479e+03,                    2.222144271723753263e+03,                    2.223635113010535861e+03,                    2.213494354323098833e+03,                    2.213705748439349918e+03,                    2.217494581119542090e+03,                    2.213454129890746572e+03,                    2.214516686541550825e+03
4.7180e-01,                    2.209447540428393040e+03,                    2.213427391598002487e+03,                    2.223489988172272660e+03,                    2.226444958573910299e+03,                    2.210914455741271922e+03,                    2.218101014935316471e+03,                    2.215543165480319658e+03,                    2.213237316209594610e+03,                    2.221811039683193940e+03,                    2.219571280841798398e+03,                    2.208699775130115540e+03,                    2.208891411608031376e+03,                    2.215035088557949166e+03,                    2.216365081716407985e+03,                    2.212933971121142349e+03,                    2.222721890673324651e+03,                    2.223634125206816407e+03,                    2.213162498134404814e+03,                    2.213349808135221792e+03,                    2.217476085475221225e+03,                    2.213547137755557742e+03,                    2.215585887938127598e+03
4.9455e-01,                    2.209550826386438985e+03,                    2.213697663046724301e+03,                    2.224468021612935900e+03,                    2.227281068529514414e+03,                    2.212066035906485922e+03,                    2.218373583139738912e+03,                    2.215666662561999601e+03,                    2.213593361910241583e+03,                    2.221838559695470849e+03,                    2.220193157414686539e+03,                    2.209167586921764723e+03,                    2.208886279238083262e+03,                    2.215115688450790003e+03,                    2.216566408030757884e+03,                    2.213406731540988403e+03,                    2.223663472380392705e+03,                    2.223887973382407836e+03,                    2.213273448143930636e+03,                    2.214011688778800817e+03,                    2.217787083947383053e+03,                    2.214750537470375093e+03,                    2.215306102290028775e+03
5.1707e-01,                    2.209528096164469389e+03,                    2.214024129966765486e+03,                    2.224962822021114334e+03,                    2.227687693417515675e+03,                    2.211790555953540206e+03,                    2.218675495171422881e+03,                    2.215991296254082954e+03,                    2.214023758634253682e+03,                    2.221447360882695648e+03,                    2.220793921165808570e+03,                    2.209081577211673448e+03,                    2.209112047837792488e+03,                    2.215189007809590294e+03,                    2.216544500754951059e+03,                    2.213874009058052252e+03,                    2.224394299722926917e+03,                    2.224111670105450685e+03,                    2.213468625897000038e+03,                    2.214572256651395946e+03,                    2.218357853457162946e+03,                    2.215926669409755959e+03,                    2.214833498965934268e+03
5.3933e-01,                    2.209792474301170387e+03,                    2.214385317971574750e+03,                    2.224975249450316369e+03,                    2.227842663480063948e+03,                    2.212282415223567568e+03,                    2.218809234208295948e+03,                    2.215913487618754971e+03,                    2.214388291902814217e+03,                    2.223800519249396984e+03,                    2.221152580720058722e+03,                    2.209373761202838978e+03,                    2.209457516084090457e+03,                    2.215117768900608098e+03,                    2.214515521065352004e+03,                    2.214280157321676143e+03,                    2.224809040599797754e+03,                    2.223470450854299088e+03,                    2.213684794091796903e+03,                    2.214895144031091149e+03,                    2.218707877858070333e+03,                    2.218018203397919933e+03,                    2.216277286606263715e+03
5.6133e-01,                    2.210080575624490848e+03,                    2.214785943552160916e+03,                    2.224993709143795058e+03,                    2.228506715245073337e+03,                    2.213075916137403965e+03,                    2.219105860871331515e+03,                    2.218490267823166505e+03,                    2.214763051142841505e+03,                    2.223521386533143414e+03,                    2.221509636208005304e+03,                    2.209741364136071752e+03,                    2.209816532884715343e+03,                    2.214871946611557632e+03,                    2.215237582264825505e+03,                    2.214779712487614233e+03,                    2.223903691350431018e+03,                    2.224884303326567533e+03,                    2.213778134539822076e+03,                    2.215504700724238319e+03,                    2.219591040121812966e+03,                    2.219425242268105194e+03,                    2.215499339774806231e+03
5.8308e-01,                    2.210457067964511225e+03,                    2.215160670061089604e+03,                    2.224693398071495722e+03,                    2.228778585706745162e+03,                    2.213508718255165149e+03,                    2.219023313513273024e+03,                    2.218851141427535822e+03,                    2.215021865374084882e+03,                    2.222364729467502912e+03,                    2.221762323084768923e+03,                    2.210110368358567484e+03,                    2.210266306956077187e+03,                    2.214677321237207252e+03,                    2.215687518171728243e+03,                    2.217908750411693291e+03,                    2.223821919558227819e+03,                    2.224508856848518008e+03,                    2.214049621204985669e+03,                    2.215595014558709863e+03,                    2.220099408889460847e+03,                    2.220936354946430583e+03,                    2.214807604954076396e+03
6.0099e-01,                    2.213547667720481058e+03,                    2.218614461867615773e+03,                    2.227730436662475768e+03,                    2.232227745676515951e+03,                    2.217017942241803667e+03,                    2.221794435061512104e+03,                    2.221431617266006015e+03,                    2.218513900359827858e+03,                    2.226802867541085561e+03,                    2.224653467278703374e+03,                    2.213654293933755071e+03,                    2.213697603191035796e+03,                    2.217250173656776497e+03,                    2.218681755888163480e+03,                    2.221017140906435088e+03,                    2.226785455268163787e+03,                    2.226311533665140360e+03,                    2.217208304181795938e+03,                    2.218314873089795583e+03,                    2.224103903955812712e+03,                    2.225368601450225469e+03,                    2.218670102969328127e+03
6.2220e-01,                    2.208918708211336707e+03,                    2.213413020884693651e+03,                    2.220969712090245594e+03,                    2.226629053383380779e+03,                    2.212152978546824215e+03,                    2.215929994361837544e+03,                    2.220589076687466331e+03,                    2.213164748642912855e+03,                    2.220223054023215354e+03,                    2.219397607000171774e+03,                    2.208200901332929789e+03,                    2.208860108799121917e+03,                    2.211548716256049829e+03,                    2.213139233728517411e+03,                    2.215501813824385408e+03,                    2.221643970157137119e+03,                    2.222473042806514968e+03,                    2.212004822368849091e+03,                    2.213274650383705648e+03,                    2.218720554593252018e+03,                    2.221227665904791593e+03,                    2.213084508424366049e+03
6.4274e-01,                    2.211994925906546541e+03,                    2.216631650751438883e+03,                    2.223350481728950854e+03,                    2.228955197216559554e+03,                    2.215094527402867698e+03,                    2.218136694769772475e+03,                    2.222765471396164685e+03,                    2.216225225433906417e+03,                    2.223875168440267771e+03,                    2.222070324092504507e+03,                    2.211425833933129070e+03,                    2.212060166607362589e+03,                    2.213850005936283196e+03,                    2.213810581948324398e+03,                    2.218139176334028889e+03,                    2.223676542442642585e+03,                    2.223691719949948492e+03,                    2.215108529063720198e+03,                    2.215835828386577305e+03,                    2.222100357285665268e+03,                    2.225630040696796186e+03,                    2.214604137134921530e+03
6.6290e-01,                    2.212118087124802059e+03,                    2.216757026748569842e+03,                    2.222256601525224596e+03,                    2.229831844942245425e+03,                    2.215211082841608004e+03,                    2.217280041284008803e+03,                    2.224441480162749940e+03,                    2.216467455398863422e+03,                    2.222275793922451157e+03,                    2.221802667730676603e+03,                    2.211573349781553588e+03,                    2.212467607405269064e+03,                    2.213272522671643401e+03,                    2.214393630458509961e+03,                    2.218070192751062677e+03,                    2.223668689352449746e+03,                    2.221324617888707053e+03,                    2.215291242141030125e+03,                    2.215652887628301414e+03,                    2.222557311676278914e+03,                    2.226901373274408343e+03,                    2.215679578758339176e+03
6.8272e-01,                    2.212716998804345167e+03,                    2.217043274662305066e+03,                    2.221452739887542521e+03,                    2.228961340037116770e+03,                    2.215375984505490578e+03,                    2.216520115949701903e+03,                    2.223932468026373954e+03,                    2.216816787623971322e+03,                    2.222301529878683141e+03,                    2.221587478018090223e+03,                    2.212521890330045608e+03,                    2.213092619783632472e+03,                    2.212867536188183749e+03,                    2.214645730138417093e+03,                    2.218149129892234669e+03,                    2.222900041478630556e+03,                    2.221466371314578282e+03,                    2.215499190693527908e+03,                    2.215542605974500930e+03,                    2.223412895791064329e+03,                    2.228384889515491523e+03,                    2.214656344997386896e+03
7.0225e-01,                    2.213342677353594809e+03,                    2.217269675186261793e+03,                    2.220583568754801490e+03,                    2.227730925247662526e+03,                    2.215653656472168223e+03,                    2.215630120297024405e+03,                    2.227119514982148758e+03,                    2.217112173012153562e+03,                    2.222414619368289550e+03,                    2.221324824196862210e+03,                    2.212279305200454928e+03,                    2.213586773079295654e+03,                    2.212557502339573148e+03,                    2.214741040228701877e+03,                    2.218059672116309230e+03,                    2.223036521733768041e+03,                    2.219225510422281332e+03,                    2.215886470578834633e+03,                    2.215585600353864265e+03,                    2.223890837926994664e+03,                    2.230019017318763872e+03,                    2.215029095449149281e+03
7.2152e-01,                    2.213965727365080966e+03,                    2.217431041054377147e+03,                    2.219974832809332383e+03,                    2.226651593631187552e+03,                    2.216026498998952775e+03,                    2.214700860236800509e+03,                    2.225947249258445481e+03,                    2.217503100497547166e+03,                    2.220479439052909584e+03,                    2.221086813791027453e+03,                    2.213140381230026833e+03,                    2.214112776299560210e+03,                    2.212327502952358373e+03,                    2.214780468871718313e+03,                    2.217932564672024000e+03,                    2.223082469632621269e+03,                    2.219137947676545082e+03,                    2.216160054029880939e+03,                    2.215474801388574633e+03,                    2.224463329230311956e+03,                    2.231146143303625649e+03,                    2.213968248113611480e+03
7.4055e-01,                    2.214588803412696507e+03,                    2.217553851551534080e+03,                    2.219090786530637160e+03,                    2.225870387782947546e+03,                    2.216770983400861041e+03,                    2.213996424874306740e+03,                    2.227819622357242224e+03,                    2.217778282549241794e+03,                    2.220288586768538153e+03,                    2.220769094596422292e+03,                    2.213675197964960716e+03,                    2.214614251100519141e+03,                    2.212053221682219828e+03,                    2.212461959983326324e+03,                    2.216661968974774936e+03,                    2.223088600457852408e+03,                    2.216461866359489250e+03,                    2.216571292090927273e+03,                    2.215219738453109585e+03,                    2.225094260023424340e+03,                    2.232072566697596358e+03,                    2.214551468560485318e+03
7.5938e-01,                    2.215207265641790400e+03,                    2.217646744813314399e+03,                    2.218734803546953117e+03,                    2.225660192748973259e+03,                    2.217066273115690819e+03,                    2.212996216679081499e+03,                    2.228578922292895186e+03,                    2.218096269928245874e+03,                    2.219572457576547095e+03,                    2.220439704180164881e+03,                    2.213020989806537727e+03,                    2.215152848971094954e+03,                    2.211865721894054332e+03,                    2.213452848095813351e+03,                    2.216859084028804318e+03,                    2.222571428124713293e+03,                    2.215804892615986319e+03,                    2.216858673075083516e+03,                    2.215216517524273513e+03,                    2.225639261945993894e+03,                    2.232859697906809288e+03,                    2.213293625159824387e+03
7.7804e-01,                    2.215577331550239705e+03,                    2.217708911751815322e+03,                    2.218080792177210697e+03,                    2.224404782814994178e+03,                    2.217490814046986543e+03,                    2.212136523435160598e+03,                    2.228727717200503321e+03,                    2.218343142648569028e+03,                    2.218879355786485576e+03,                    2.220120026017363671e+03,                    2.213680138763006653e+03,                    2.215622965510264294e+03,                    2.211900731637300851e+03,                    2.214042854457023168e+03,                    2.216365012086953357e+03,                    2.222036668739109700e+03,                    2.214880057751297500e+03,                    2.217213742139407714e+03,                    2.215106295283661893e+03,                    2.226090774325530674e+03,                    2.234249003153264766e+03,                    2.213905112072429347e+03
7.8951e-01,                    2.224507140130592234e+03,                    2.226877886139679958e+03,                    2.227596440691510452e+03,                    2.231670971443359122e+03,                    2.226665902276293764e+03,                    2.220495159158162096e+03,                    2.237673334614829855e+03,                    2.228150466406483702e+03,                    2.228039971597762815e+03,                    2.228344237744126076e+03,                    2.224537569779441128e+03,                    2.225077965993421458e+03,                    2.221047204273412717e+03,                    2.223592074889787455e+03,                    2.226414714736508358e+03,                    2.231214943094655609e+03,                    2.222954873805956595e+03,                    2.226176948727657418e+03,                    2.224090064632199301e+03,                    2.237578681616714675e+03,                    2.245590376377444500e+03,                    2.220306583190349556e+03
8.0099e-01,                    2.216171387794425300e+03,                    2.217417383658357267e+03,                    2.217738688253079090e+03,                    2.221898709112225333e+03,                    2.218092296922462083e+03,                    2.210907777284661279e+03,                    2.230309871296882193e+03,                    2.219023460622419407e+03,                    2.218468475378611402e+03,                    2.218802958663606660e+03,                    2.215383882877075848e+03,                    2.216488504829305384e+03,                    2.212213608738988114e+03,                    2.214281196407370771e+03,                    2.216888868553593966e+03,                    2.222221016894508921e+03,                    2.212232629069475479e+03,                    2.217082437064266742e+03,                    2.215225042827452853e+03,                    2.228473532561519733e+03,                    2.236085931270541096e+03,                    2.212474921793857902e+03
8.1999e-01,                    2.211363966129300934e+03,                    2.211727248037883328e+03,                    2.210912472869960766e+03,                    2.215958660952518585e+03,                    2.213048706295765442e+03,                    2.204133656352314574e+03,                    2.224028678441307420e+03,                    2.212756440871657105e+03,                    2.210248647144892857e+03,                    2.213167837194881940e+03,                    2.208711691762463943e+03,                    2.210701012123976398e+03,                    2.206416680970954530e+03,                    2.206535183634415716e+03,                    2.210077992184872528e+03,                    2.216256857962702270e+03,                    2.205829049074113755e+03,                    2.211913776941451033e+03,                    2.209014626668044457e+03,                    2.221154336951020468e+03,                    2.229071915499336683e+03,                    2.207233581081525244e+03
