7.69323000E+00	3.33272460E+02
7.79314000E+00	3.33280700E+02
7.89306000E+00	3.33289530E+02
7.99297000E+00	3.33298700E+02
8.09288000E+00	3.33307980E+02
8.19279000E+00	3.33317190E+02
8.29271000E+00	3.33326230E+02
8.39262000E+00	3.33335020E+02
8.49253000E+00	3.33343570E+02
8.59244000E+00	3.33351920E+02
8.69235000E+00	3.33360150E+02
8.79227000E+00	3.33368390E+02
8.89218000E+00	3.33376830E+02
8.99209000E+00	3.33385650E+02
9.09200000E+00	3.33395120E+02
9.19191000E+00	3.33405490E+02
9.29183000E+00	3.33417070E+02
9.39174000E+00	3.33430130E+02
9.49165000E+00	3.33444940E+02
9.59156000E+00	3.33461750E+02
9.69147000E+00	3.33480740E+02
9.79139000E+00	3.33502040E+02
9.89130000E+00	3.33525680E+02
9.99121000E+00	3.33551610E+02
1.00911200E+01	3.33579650E+02
1.01910400E+01	3.33609520E+02
1.02909500E+01	3.33640840E+02
1.03908600E+01	3.33673130E+02
1.04907700E+01	3.33705880E+02
1.05906800E+01	3.33738560E+02
1.06906000E+01	3.33770640E+02
1.07905100E+01	3.33801630E+02
1.08904200E+01	3.33831090E+02
1.09903300E+01	3.33858680E+02
1.10902400E+01	3.33884150E+02
1.11901600E+01	3.33907420E+02
1.12900700E+01	3.33928460E+02
1.13899800E+01	3.33947390E+02
1.14898900E+01	3.33964360E+02
1.15898000E+01	3.33979570E+02
1.16897200E+01	3.33993240E+02
1.17896300E+01	3.34005600E+02
1.18895400E+01	3.34016810E+02
1.19894500E+01	3.34027000E+02
1.20893700E+01	3.34036230E+02
1.21892800E+01	3.34044460E+02
1.22891900E+01	3.34051550E+02
1.23891000E+01	3.34057330E+02
1.24890100E+01	3.34061580E+02
1.25889300E+01	3.34064030E+02
1.26888400E+01	3.34064450E+02
1.27887500E+01	3.34062590E+02
1.28886600E+01	3.34058260E+02
1.29885700E+01	3.34051330E+02
1.30884900E+01	3.34041730E+02
1.31884000E+01	3.34029500E+02
1.32883100E+01	3.34014730E+02
1.33882200E+01	3.33997590E+02
1.34881300E+01	3.33978310E+02
1.35880500E+01	3.33957130E+02
1.36879600E+01	3.33934330E+02
1.37878700E+01	3.33910170E+02
1.38877800E+01	3.33884900E+02
1.39876900E+01	3.33858750E+02
1.40876100E+01	3.33831890E+02
1.41875200E+01	3.33804430E+02
1.42874300E+01	3.33776430E+02
1.43873400E+01	3.33747910E+02
1.44872600E+01	3.33718820E+02
1.45871700E+01	3.33689080E+02
1.46870800E+01	3.33658600E+02
1.47869900E+01	3.33627220E+02
1.48869000E+01	3.33594800E+02
1.49868200E+01	3.33561150E+02
1.50867300E+01	3.33526110E+02
1.51866400E+01	3.33489470E+02
1.52865500E+01	3.33451070E+02
1.53864600E+01	3.33410750E+02
1.54863800E+01	3.33368380E+02
1.55862900E+01	3.33323870E+02
1.56862000E+01	3.33277180E+02
1.57861100E+01	3.33228320E+02
1.58860200E+01	3.33177410E+02
1.59859400E+01	3.33124620E+02
1.60858500E+01	3.33070220E+02
1.61857600E+01	3.33014580E+02
1.62856700E+01	3.32958140E+02
1.63855900E+01	3.32901410E+02
1.64855000E+01	3.32844880E+02
1.65854100E+01	3.32789060E+02
1.66853200E+01	3.32734410E+02
1.67852300E+01	3.32681330E+02
1.68851500E+01	3.32630100E+02
1.69850600E+01	3.32580880E+02
1.70849700E+01	3.32533690E+02
1.71848800E+01	3.32488360E+02
1.72847900E+01	3.32444590E+02
1.73847100E+01	3.32401950E+02
1.74846200E+01	3.32359960E+02
1.75845300E+01	3.32318090E+02
1.76844400E+01	3.32275810E+02
1.77843500E+01	3.32232650E+02
1.78842700E+01	3.32188190E+02
1.79841800E+01	3.32142160E+02
1.80840900E+01	3.32094440E+02
1.81840000E+01	3.32045050E+02
1.82839200E+01	3.31994220E+02
1.83838300E+01	3.31942260E+02
1.84837400E+01	3.31889590E+02
1.85836500E+01	3.31836660E+02
1.86835600E+01	3.31783940E+02
1.87834800E+01	3.31731870E+02
1.88833900E+01	3.31680830E+02
1.89833000E+01	3.31631080E+02
1.90832100E+01	3.31582760E+02
1.91831200E+01	3.31535840E+02
1.92830400E+01	3.31490170E+02
1.93829500E+01	3.31445460E+02
1.94828600E+01	3.31401350E+02
1.95827700E+01	3.31357460E+02
1.96826800E+01	3.31313370E+02
1.97826000E+01	3.31268690E+02
1.98825100E+01	3.31223100E+02
1.99824200E+01	3.31176370E+02
2.00823300E+01	3.31128380E+02
2.01822500E+01	3.31079160E+02
2.02821600E+01	3.31028880E+02
2.03820700E+01	3.30977790E+02
2.04819800E+01	3.30926220E+02
2.05818900E+01	3.30874540E+02
2.06818100E+01	3.30823110E+02
2.07817200E+01	3.30772290E+02
2.08816300E+01	3.30722360E+02
2.09815400E+01	3.30673530E+02
2.10814500E+01	3.30625890E+02
2.11813700E+01	3.30579390E+02
2.12812800E+01	3.30533860E+02
2.13811900E+01	3.30489040E+02
2.14811000E+01	3.30444600E+02
2.15810100E+01	3.30400160E+02
2.16809300E+01	3.30355330E+02
2.17808400E+01	3.30309740E+02
2.18807500E+01	3.30263060E+02
2.19806600E+01	3.30215030E+02
2.20805800E+01	3.30165490E+02
2.21804900E+01	3.30114370E+02
2.22804000E+01	3.30061740E+02
2.23803100E+01	3.30007740E+02
2.24802200E+01	3.29952580E+02
2.25801400E+01	3.29896520E+02
2.26800500E+01	3.29839850E+02
2.27799600E+01	3.29782900E+02
2.28798700E+01	3.29725940E+02
2.29797800E+01	3.29669260E+02
2.30797000E+01	3.29613080E+02
2.31796100E+01	3.29557580E+02
2.32795200E+01	3.29502860E+02
2.33794300E+01	3.29448980E+02
2.34793400E+01	3.29395960E+02
2.35792600E+01	3.29343760E+02
2.36791700E+01	3.29292330E+02
2.37790800E+01	3.29241590E+02
2.38789900E+01	3.29191420E+02
2.39789100E+01	3.29141700E+02
2.40788200E+01	3.29092310E+02
2.41787300E+01	3.29043130E+02
2.42786400E+01	3.28994030E+02
2.43785500E+01	3.28944880E+02
2.44784700E+01	3.28895580E+02
2.45783800E+01	3.28846020E+02
2.46782900E+01	3.28796110E+02
2.47782000E+01	3.28745780E+02
2.48781100E+01	3.28694960E+02
2.49780300E+01	3.28643610E+02
2.50779400E+01	3.28591710E+02
2.51778500E+01	3.28539270E+02
2.52777600E+01	3.28486310E+02
2.53776700E+01	3.28432870E+02
2.54775900E+01	3.28379030E+02
2.55775000E+01	3.28324860E+02
2.56774100E+01	3.28270460E+02
2.57773200E+01	3.28215940E+02
2.58772300E+01	3.28161430E+02
2.59771500E+01	3.28107060E+02
2.60770600E+01	3.28052960E+02
2.61769700E+01	3.27999300E+02
2.62768800E+01	3.27946220E+02
2.63768000E+01	3.27893850E+02
2.64767100E+01	3.27842350E+02
2.65766200E+01	3.27791840E+02
2.66765300E+01	3.27742410E+02
2.67764400E+01	3.27694150E+02
2.68763600E+01	3.27647100E+02
2.69762700E+01	3.27601270E+02
2.70761800E+01	3.27556620E+02
2.71760900E+01	3.27513100E+02
2.72760000E+01	3.27470570E+02
2.73759200E+01	3.27428880E+02
2.74758300E+01	3.27387880E+02
2.75757400E+01	3.27347360E+02
2.76756500E+01	3.27307130E+02
2.77755600E+01	3.27266990E+02
2.78754800E+01	3.27226770E+02
2.79753900E+01	3.27186280E+02
2.80753000E+01	3.27145390E+02
2.81752100E+01	3.27103970E+02
2.82751300E+01	3.27061960E+02
2.83750400E+01	3.27019300E+02
2.84749500E+01	3.26975960E+02
2.85748600E+01	3.26931960E+02
2.86747700E+01	3.26887320E+02
2.87746900E+01	3.26842090E+02
2.88746000E+01	3.26796350E+02
2.89745100E+01	3.26750190E+02
2.90744200E+01	3.26703720E+02
2.91743300E+01	3.26657060E+02
2.92742500E+01	3.26610350E+02
2.93741600E+01	3.26563710E+02
2.94740700E+01	3.26517270E+02
2.95739800E+01	3.26471130E+02
2.96738900E+01	3.26425390E+02
2.97738100E+01	3.26380080E+02
2.98737200E+01	3.26335230E+02
2.99736300E+01	3.26290790E+02
3.00735400E+01	3.26246680E+02
3.01734600E+01	3.26202750E+02
3.02733700E+01	3.26158790E+02
3.03732800E+01	3.26114590E+02
3.04731900E+01	3.26069890E+02
3.05731000E+01	3.26024470E+02
3.06730200E+01	3.25978110E+02
3.07729300E+01	3.25930640E+02
3.08728400E+01	3.25881950E+02
3.09727500E+01	3.25832000E+02
3.10726600E+01	3.25780870E+02
3.11725800E+01	3.25728720E+02
3.12724900E+01	3.25675800E+02
3.13724000E+01	3.25622460E+02
3.14723100E+01	3.25569040E+02
3.15722200E+01	3.25515910E+02
3.16721400E+01	3.25463430E+02
3.17720500E+01	3.25411890E+02
3.18719600E+01	3.25361520E+02
3.19718700E+01	3.25312440E+02
3.20717900E+01	3.25264620E+02
3.21717000E+01	3.25217890E+02
3.22716100E+01	3.25171970E+02
3.23715200E+01	3.25126450E+02
3.24714300E+01	3.25080860E+02
3.25713500E+01	3.25034690E+02
3.26712600E+01	3.24987450E+02
3.27711700E+01	3.24938670E+02
3.28710800E+01	3.24887950E+02
3.29709900E+01	3.24835020E+02
3.30709100E+01	3.24779730E+02
3.31708200E+01	3.24722080E+02
3.32707300E+01	3.24662260E+02
3.33706400E+01	3.24600550E+02
3.34705500E+01	3.24537320E+02
3.35704700E+01	3.24473020E+02
3.36703800E+01	3.24408120E+02
3.37702900E+01	3.24343070E+02
3.38702000E+01	3.24278320E+02
3.39701200E+01	3.24214200E+02
3.40700300E+01	3.24150990E+02
3.41699400E+01	3.24088830E+02
3.42698500E+01	3.24027730E+02
3.43697600E+01	3.23967610E+02
3.44696800E+01	3.23908300E+02
3.45695900E+01	3.23849570E+02
3.46695000E+01	3.23791100E+02
3.47694100E+01	3.23732590E+02
3.48693200E+01	3.23673660E+02
3.49692400E+01	3.23613980E+02
3.50691500E+01	3.23553190E+02
3.51690600E+01	3.23491010E+02
3.52689700E+01	3.23427140E+02
3.53688800E+01	3.23361370E+02
3.54688000E+01	3.23293510E+02
3.55687100E+01	3.23223440E+02
3.56686200E+01	3.23151080E+02
3.57685300E+01	3.23076440E+02
3.58684500E+01	3.22999560E+02
3.59683600E+01	3.22920600E+02
3.60682700E+01	3.22839770E+02
3.61681800E+01	3.22757350E+02
3.62680900E+01	3.22673720E+02
3.63680100E+01	3.22589260E+02
3.64679200E+01	3.22504410E+02
3.65678300E+01	3.22419590E+02
3.66677400E+01	3.22335190E+02
3.67676500E+01	3.22251570E+02
3.68675700E+01	3.22169000E+02
3.69674800E+01	3.22087680E+02
3.70673900E+01	3.22007660E+02
3.71673000E+01	3.21928890E+02
3.72672100E+01	3.21851200E+02
3.73671300E+01	3.21774320E+02
3.74670400E+01	3.21697900E+02
3.75669500E+01	3.21621560E+02
3.76668600E+01	3.21544940E+02
3.77667700E+01	3.21467640E+02
3.78666900E+01	3.21389350E+02
3.79666000E+01	3.21309810E+02
3.80665100E+01	3.21228860E+02
3.81664200E+01	3.21146460E+02
3.82663400E+01	3.21062680E+02
3.83662500E+01	3.20977690E+02
3.84661600E+01	3.20891710E+02
3.85660700E+01	3.20805020E+02
3.86659800E+01	3.20717920E+02
3.87659000E+01	3.20630710E+02
3.88658100E+01	3.20543670E+02
3.89657200E+01	3.20457030E+02
3.90656300E+01	3.20370970E+02
3.91655400E+01	3.20285580E+02
3.92654600E+01	3.20200870E+02
3.93653700E+01	3.20116770E+02
3.94652800E+01	3.20033170E+02
3.95651900E+01	3.19949910E+02
3.96651000E+01	3.19866800E+02
3.97650200E+01	3.19783640E+02
3.98649300E+01	3.19700220E+02
3.99648400E+01	3.19616340E+02
4.00647500E+01	3.19531840E+02
4.01646700E+01	3.19446560E+02
4.02645800E+01	3.19360400E+02
4.03644900E+01	3.19273310E+02
4.04644000E+01	3.19185240E+02
4.05643100E+01	3.19096210E+02
4.06642300E+01	3.19006240E+02
4.07641400E+01	3.18915420E+02
4.08640500E+01	3.18823830E+02
4.09639600E+01	3.18731610E+02
4.10638700E+01	3.18638910E+02
4.11637900E+01	3.18545930E+02
4.12637000E+01	3.18452860E+02
4.13636100E+01	3.18359920E+02
4.14635200E+01	3.18267340E+02
4.15634300E+01	3.18175310E+02
4.16633500E+01	3.18084030E+02
4.17632600E+01	3.17993660E+02
4.18631700E+01	3.17904350E+02
4.19630800E+01	3.17816160E+02
4.20630000E+01	3.17729130E+02
4.21629100E+01	3.17643240E+02
4.22628200E+01	3.17558380E+02
4.23627300E+01	3.17474440E+02
4.24626400E+01	3.17391230E+02
4.25625600E+01	3.17308570E+02
4.26624700E+01	3.17226240E+02
4.27623800E+01	3.17144030E+02
4.28622900E+01	3.17061730E+02
4.29622000E+01	3.16979160E+02
4.30621200E+01	3.16896160E+02
4.31620300E+01	3.16812610E+02
4.32619400E+01	3.16728430E+02
4.33618500E+01	3.16643560E+02
4.34617600E+01	3.16558000E+02
4.35616800E+01	3.16471760E+02
4.36615900E+01	3.16384870E+02
4.37615000E+01	3.16297370E+02
4.38614100E+01	3.16209330E+02
4.39613300E+01	3.16120820E+02
4.40612400E+01	3.16031930E+02
4.41611500E+01	3.15942710E+02
4.42610600E+01	3.15853260E+02
4.43609700E+01	3.15763650E+02
4.44608900E+01	3.15673960E+02
4.45608000E+01	3.15584260E+02
4.46607100E+01	3.15494620E+02
4.47606200E+01	3.15405130E+02
4.48605300E+01	3.15315850E+02
4.49604500E+01	3.15226870E+02
4.50603600E+01	3.15138250E+02
4.51602700E+01	3.15050060E+02
4.52601800E+01	3.14962390E+02
4.53600900E+01	3.14875290E+02
4.54600100E+01	3.14788820E+02
4.55599200E+01	3.14703040E+02
4.56598300E+01	3.14617970E+02
4.57597400E+01	3.14533640E+02
4.58596600E+01	3.14450050E+02
4.59595700E+01	3.14367180E+02
4.60594800E+01	3.14284990E+02
4.61593900E+01	3.14203400E+02
4.62593000E+01	3.14122320E+02
4.63592200E+01	3.14041650E+02
4.64591300E+01	3.13961250E+02
4.65590400E+01	3.13880990E+02
4.66589500E+01	3.13800720E+02
4.67588600E+01	3.13720300E+02
4.68587800E+01	3.13639590E+02
4.69586900E+01	3.13558460E+02
4.70586000E+01	3.13476790E+02
4.71585100E+01	3.13394480E+02
4.72584200E+01	3.13311440E+02
4.73583400E+01	3.13227610E+02
4.74582500E+01	3.13142950E+02
4.75581600E+01	3.13057430E+02
4.76580700E+01	3.12971040E+02
4.77579900E+01	3.12883810E+02
4.78579000E+01	3.12795780E+02
4.79578100E+01	3.12706990E+02
4.80577200E+01	3.12617550E+02
4.81576300E+01	3.12527540E+02
4.82575500E+01	3.12437080E+02
4.83574600E+01	3.12346320E+02
4.84573700E+01	3.12255380E+02
4.85572800E+01	3.12164400E+02
4.86571900E+01	3.12073480E+02
4.87571100E+01	3.11982730E+02
4.88570200E+01	3.11892210E+02
4.89569300E+01	3.11801980E+02
4.90568400E+01	3.11712010E+02
4.91567500E+01	3.11622260E+02
4.92566700E+01	3.11532640E+02
4.93565800E+01	3.11443020E+02
4.94564900E+01	3.11353250E+02
4.95564000E+01	3.11263180E+02
4.96563100E+01	3.11172630E+02
4.97562300E+01	3.11081450E+02
4.98561400E+01	3.10989510E+02
4.99560500E+01	3.10896700E+02
5.00559600E+01	3.10802950E+02
5.01558800E+01	3.10708250E+02
5.02557900E+01	3.10612610E+02
5.03557000E+01	3.10516100E+02
5.04556100E+01	3.10418800E+02
5.05555200E+01	3.10320830E+02
5.06554400E+01	3.10222310E+02
5.07553500E+01	3.10123350E+02
5.08552600E+01	3.10024050E+02
5.09551700E+01	3.09924510E+02
5.10550800E+01	3.09824770E+02
5.11550000E+01	3.09724880E+02
5.12549100E+01	3.09624810E+02
5.13548200E+01	3.09524520E+02
5.14547300E+01	3.09423950E+02
5.15546400E+01	3.09323030E+02
5.16545600E+01	3.09221670E+02
5.17544700E+01	3.09119790E+02
5.18543800E+01	3.09017330E+02
5.19542900E+01	3.08914220E+02
5.20542100E+01	3.08810430E+02
5.21541200E+01	3.08705960E+02
5.22540300E+01	3.08600830E+02
5.23539400E+01	3.08495090E+02
5.24538500E+01	3.08388810E+02
5.25537700E+01	3.08282080E+02
5.26536800E+01	3.08175010E+02
5.27535900E+01	3.08067690E+02
5.28535000E+01	3.07960250E+02
5.29534100E+01	3.07852790E+02
5.30533300E+01	3.07745420E+02
5.31532400E+01	3.07638240E+02
5.32531500E+01	3.07531330E+02
5.33530600E+01	3.07424770E+02
5.34529700E+01	3.07318610E+02
5.35528900E+01	3.07212890E+02
5.36528000E+01	3.07107620E+02
5.37527100E+01	3.07002790E+02
5.38526200E+01	3.06898380E+02
5.39525400E+01	3.06794330E+02
5.40524500E+01	3.06690540E+02
5.41523600E+01	3.06586900E+02
5.42522700E+01	3.06483270E+02
5.43521800E+01	3.06379500E+02
5.44521000E+01	3.06275420E+02
5.45520100E+01	3.06170900E+02
5.46519200E+01	3.06065820E+02
5.47518300E+01	3.05960100E+02
5.48517400E+01	3.05853690E+02
5.49516600E+01	3.05746630E+02
5.50515700E+01	3.05639010E+02
5.51514800E+01	3.05530990E+02
5.52513900E+01	3.05422840E+02
5.53513000E+01	3.05314820E+02
5.54512200E+01	3.05207260E+02
5.55511300E+01	3.05100470E+02
5.56510400E+01	3.04994720E+02
5.57509500E+01	3.04890250E+02
5.58508700E+01	3.04787200E+02
5.59507800E+01	3.04685630E+02
5.60506900E+01	3.04585450E+02
5.61506000E+01	3.04486440E+02
5.62505100E+01	3.04388240E+02
5.63504300E+01	3.04290380E+02
5.64503400E+01	3.04192350E+02
5.65502500E+01	3.04093560E+02
5.66501600E+01	3.03993460E+02
5.67500700E+01	3.03891520E+02
5.68499900E+01	3.03787290E+02
5.69499000E+01	3.03680430E+02
5.70498100E+01	3.03570740E+02
5.71497200E+01	3.03458180E+02
5.72496300E+01	3.03342900E+02
5.73495500E+01	3.03225180E+02
5.74494600E+01	3.03105420E+02
5.75493700E+01	3.02984090E+02
5.76492800E+01	3.02861730E+02
5.77492000E+01	3.02738920E+02
5.78491100E+01	3.02616200E+02
5.79490200E+01	3.02494100E+02
5.80489300E+01	3.02373090E+02
5.81488400E+01	3.02253540E+02
5.82487600E+01	3.02135740E+02
5.83486700E+01	3.02019890E+02
5.84485800E+01	3.01906090E+02
5.85484900E+01	3.01794370E+02
5.86484000E+01	3.01684710E+02
5.87483200E+01	3.01576990E+02
5.88482300E+01	3.01471080E+02
5.89481400E+01	3.01366770E+02
5.90480500E+01	3.01263810E+02
5.91479600E+01	3.01161940E+02
5.92478800E+01	3.01060850E+02
5.93477900E+01	3.00960230E+02
5.94477000E+01	3.00859770E+02
5.95476100E+01	3.00759190E+02
5.96475300E+01	3.00658230E+02
5.97474400E+01	3.00556650E+02
5.98473500E+01	3.00454310E+02
5.99472600E+01	3.00351100E+02
6.00471700E+01	3.00247010E+02
6.01470900E+01	3.00142130E+02
6.02470000E+01	3.00036620E+02
6.03469100E+01	2.99930720E+02
6.04468200E+01	2.99824710E+02
6.05467300E+01	2.99718910E+02
6.06466500E+01	2.99613640E+02
6.07465600E+01	2.99509210E+02
6.08464700E+01	2.99405920E+02
6.09463800E+01	2.99303970E+02
6.10462900E+01	2.99203540E+02
6.11462100E+01	2.99104710E+02
6.12461200E+01	2.99007440E+02
6.13460300E+01	2.98911680E+02
6.14459400E+01	2.98817260E+02
6.15458500E+01	2.98724030E+02
6.16457700E+01	2.98631770E+02
6.17456800E+01	2.98540300E+02
6.18455900E+01	2.98449420E+02
6.19455000E+01	2.98358980E+02
6.20454200E+01	2.98268860E+02
6.21453300E+01	2.98179030E+02
6.22452400E+01	2.98089480E+02
6.23451500E+01	2.98000280E+02
6.24450600E+01	2.97911530E+02
6.25449800E+01	2.97823330E+02
6.26448900E+01	2.97735800E+02
6.27448000E+01	2.97649050E+02
6.28447100E+01	2.97563160E+02
6.29446200E+01	2.97478170E+02
6.30445400E+01	2.97394080E+02
6.31444500E+01	2.97310800E+02
6.32443600E+01	2.97228210E+02
6.33442700E+01	2.97146110E+02
6.34441800E+01	2.97064260E+02
6.35441000E+01	2.96982400E+02
6.36440100E+01	2.96900240E+02
6.37439200E+01	2.96817490E+02
6.38438300E+01	2.96733880E+02
6.39437500E+01	2.96649130E+02
6.40436600E+01	2.96563020E+02
6.41435700E+01	2.96475360E+02
6.42434800E+01	2.96385990E+02
6.43433900E+01	2.96294810E+02
6.44433100E+01	2.96201780E+02
6.45432200E+01	2.96106870E+02
6.46431300E+01	2.96010110E+02
6.47430400E+01	2.95911550E+02
6.48429500E+01	2.95811290E+02
6.49428700E+01	2.95709460E+02
6.50427800E+01	2.95606220E+02
6.51426900E+01	2.95501760E+02
6.52426000E+01	2.95396290E+02
6.53425100E+01	2.95290040E+02
6.54424300E+01	2.95183210E+02
6.55423400E+01	2.95076030E+02
6.56422500E+01	2.94968660E+02
6.57421600E+01	2.94861260E+02
6.58420800E+01	2.94753910E+02
6.59419900E+01	2.94646640E+02
6.60419000E+01	2.94539410E+02
6.61418100E+01	2.94432090E+02
6.62417200E+01	2.94324480E+02
6.63416400E+01	2.94216320E+02
6.64415500E+01	2.94107320E+02
6.65414600E+01	2.93997180E+02
6.66413700E+01	2.93885610E+02
6.67412800E+01	2.93772370E+02
6.68412000E+01	2.93657280E+02
6.69411100E+01	2.93540220E+02
6.70410200E+01	2.93421220E+02
6.71409300E+01	2.93300400E+02
6.72408400E+01	2.93178020E+02
6.73407600E+01	2.93054440E+02
6.74406700E+01	2.92930090E+02
6.75405800E+01	2.92805460E+02
6.76404900E+01	2.92681030E+02
6.77404100E+01	2.92557310E+02
6.78403200E+01	2.92434740E+02
6.79402300E+01	2.92313730E+02
6.80401400E+01	2.92194570E+02
6.81400500E+01	2.92077460E+02
6.82399700E+01	2.91962480E+02
6.83398800E+01	2.91849620E+02
6.84397900E+01	2.91738770E+02
6.85397000E+01	2.91629760E+02
6.86396100E+01	2.91522390E+02
6.87395300E+01	2.91416410E+02
6.88394400E+01	2.91311590E+02
6.89393500E+01	2.91207670E+02
6.90392600E+01	2.91104450E+02
6.91391700E+01	2.91001750E+02
6.92390900E+01	2.90899450E+02
6.93390000E+01	2.90797470E+02
6.94389100E+01	2.90695760E+02
6.95388200E+01	2.90594290E+02
6.96387400E+01	2.90493060E+02
6.97386500E+01	2.90392080E+02
6.98385600E+01	2.90291350E+02
6.99384700E+01	2.90190880E+02
7.00383800E+01	2.90090650E+02
7.01383000E+01	2.89990660E+02
7.02382100E+01	2.89890840E+02
7.03381200E+01	2.89791140E+02
7.04380300E+01	2.89691480E+02
7.05379400E+01	2.89591790E+02
7.06378600E+01	2.89491970E+02
7.07377700E+01	2.89391950E+02
7.08376800E+01	2.89291630E+02
7.09375900E+01	2.89190960E+02
7.10375000E+01	2.89089880E+02
7.11374200E+01	2.88988350E+02
7.12373300E+01	2.88886350E+02
7.13372400E+01	2.88783880E+02
7.14371500E+01	2.88680970E+02
7.15370700E+01	2.88577620E+02
7.16369800E+01	2.88473900E+02
7.17368900E+01	2.88369840E+02
7.18368000E+01	2.88265510E+02
7.19367100E+01	2.88160980E+02
7.20366300E+01	2.88056300E+02
7.21365400E+01	2.87951560E+02
7.22364500E+01	2.87846830E+02
7.23363600E+01	2.87742170E+02
7.24362700E+01	2.87637640E+02
7.25361900E+01	2.87533290E+02
7.26361000E+01	2.87429150E+02
7.27360100E+01	2.87325220E+02
7.28359200E+01	2.87221490E+02
7.29358300E+01	2.87117920E+02
7.30357500E+01	2.87014420E+02
7.31356600E+01	2.86910900E+02
7.32355700E+01	2.86807190E+02
7.33354800E+01	2.86703150E+02
7.34353900E+01	2.86598600E+02
7.35353100E+01	2.86493370E+02
7.36352200E+01	2.86387330E+02
7.37351300E+01	2.86280340E+02
7.38350400E+01	2.86172360E+02
7.39349600E+01	2.86063350E+02
7.40348700E+01	2.85953370E+02
7.41347800E+01	2.85842560E+02
7.42346900E+01	2.85731130E+02
7.43346000E+01	2.85619350E+02
7.44345200E+01	2.85507510E+02
7.45344300E+01	2.85395950E+02
7.46343400E+01	2.85284970E+02
7.47342500E+01	2.85174870E+02
7.48341600E+01	2.85065900E+02
7.49340800E+01	2.84958230E+02
7.50339900E+01	2.84851950E+02
7.51339000E+01	2.84747060E+02
7.52338100E+01	2.84643440E+02
7.53337200E+01	2.84540890E+02
7.54336400E+01	2.84439170E+02
7.55335500E+01	2.84338000E+02
7.56334600E+01	2.84237130E+02
7.57333700E+01	2.84136320E+02
7.58332900E+01	2.84035370E+02
7.59332000E+01	2.83934200E+02
7.60331100E+01	2.83832810E+02
7.61330200E+01	2.83731360E+02
7.62329300E+01	2.83630130E+02
7.63328500E+01	2.83529480E+02
7.64327600E+01	2.83429860E+02
7.65326700E+01	2.83331750E+02
7.66325800E+01	2.83235620E+02
7.67324900E+01	2.83141900E+02
7.68324100E+01	2.83050940E+02
7.69323200E+01	2.82962990E+02
7.70322300E+01	2.82878140E+02
7.71321400E+01	2.82796320E+02
7.72320500E+01	2.82717280E+02
7.73319700E+01	2.82640620E+02
7.74318800E+01	2.82565820E+02
7.75317900E+01	2.82492290E+02
