4.0693	0.5388
4.1692	0.5384
4.2703	0.5372
4.3215	0.5351
4.3716	0.5338
4.4314	0.5325
4.4716	0.5281
4.5118	0.5217
4.5520	0.5143
4.5916	0.5017
4.6326	0.4894
4.6716	0.4807
4.6917	0.4770
4.7320	0.4700
4.7723	0.4669
4.8222	0.4663
4.8735	0.4665
4.9237	0.4665
4.9734	0.4615
5.0131	0.4553
5.0535	0.4414
5.0926	0.4216
5.1331	0.3905
