0.0000	1.0000
0.0034	1.0086
0.0069	1.0123
0.0171	1.0186
0.0343	1.0231
0.0446	1.0237
0.0600	1.0226
0.0686	1.0211
0.0857	1.0165
0.1029	1.0100
0.1200	1.0018
0.1371	0.9920
0.1543	0.9807
0.1714	0.9679
0.2057	0.9384
0.2400	0.9037
0.2743	0.8640
0.3086	0.8195
0.3429	0.7705
0.3772	0.7170
0.4114	0.6590
0.4457	0.5967
0.4800	0.5303
0.5143	0.4597
0.6000	0.2655
0.6857	0.0471
